省,市,行政代码,时间,所有问题个数,环保问题领域个数,环保_感谢个数,环保_建言个数,环保_求助个数,环保_投诉个数,环保_咨询个数,环保_积极总值,环保_消极总值,环保_感谢积极总值,环保_感谢消极总值,环保_建言积极总值,环保_建言消极总值,环保_求助积极总值,环保_求助消极总值,环保_投诉积极总值,环保_投诉消极总值,环保_咨询积极总值,环保_咨询消极总值
山东省,济南市,370100,2015,236,20,,2.0,2.0,15.0,1.0,1.1864,18.8136,,,0.5663,1.4337,0.197,1.803,0.4064,14.5936,0.0167,0.9833
山东省,济南市,370100,2016,343,40,,2.0,8.0,29.0,1.0,1.346,38.654,,,0.6779,1.3221,0.1092,7.8908000000000005,0.5367999999999999,28.4632,0.0221,0.9779
山东省,济南市,370100,2017,338,14,,,4.0,10.0,,1.8184,12.1816,,,,,0.9017000000000001,3.0983,0.9167,9.0833,,
山东省,济南市,370100,2018,337,14,,1.0,1.0,11.0,1.0,1.1856,12.814400000000001,,,0.0004,0.9996,0.0344,0.9656,1.1102,9.8898,0.0406,0.9594
山东省,济南市,370100,2019,1161,40,,6.0,7.0,24.0,3.0,2.2744,37.7256,,,0.9833999999999999,5.0166,0.2963,6.7036999999999995,0.9633,23.0367,0.0314,2.9686
山东省,济南市,370100,2020,2944,122,,14.0,26.0,78.0,4.0,11.1932,110.8068,,,6.526,7.474,1.5862,24.413800000000002,2.972,75.028,0.109,3.891
山东省,济南市,370100,2021,3032,120,2.0,7.0,32.0,70.0,9.0,8.7156,111.2844,0.6618,1.3382,2.0509,4.9491,2.8181,29.1819,1.7124,68.2876,1.4724,7.5276
山东省,济宁市,370800,2011,382,15,,,,,15.0,1.1917,13.808300000000001,,,,,,,,,1.1917,13.808300000000001
山东省,济宁市,370800,2012,412,9,,,,,9.0,0.0356,8.9644,,,,,,,,,0.0356,8.9644
山东省,济宁市,370800,2013,476,18,,,2.0,5.0,11.0,0.372,17.6281,,,,,0.0045,1.9954999999999998,0.2058,4.7943,0.1617,10.8383
山东省,济宁市,370800,2014,645,27,1.0,2.0,7.0,14.0,3.0,1.2106000000000001,25.7894,0.0579,0.9421,0.0131,1.9868999999999999,0.9043000000000001,6.0957,0.0959,13.9041,0.13940000000000002,2.8606
山东省,济宁市,370800,2015,870,51,1.0,5.0,13.0,29.0,3.0,4.0757,46.9243,0.0005,0.9995,1.1904000000000001,3.8096,0.4918,12.5082,2.3695,26.6305,0.0235,2.9765
山东省,济宁市,370800,2016,934,49,,3.0,14.0,28.0,4.0,3.7568,45.2432,,,1.2117,1.7883,1.2501,12.7499,1.2522,26.7478,0.042800000000000005,3.9572000000000003
山东省,济宁市,370800,2017,750,69,,4.0,10.0,49.0,6.0,5.4465,63.5535,,,0.1838,3.8162,1.6185,8.3815,2.5843,46.4157,1.0598999999999998,4.9401
山东省,济宁市,370800,2018,512,29,,2.0,6.0,21.0,,0.934,28.066,,,0.0034000000000000002,1.9966,0.22599999999999998,5.774,0.7046,20.2954,,
山东省,济宁市,370800,2019,886,46,,6.0,7.0,25.0,8.0,4.624,41.3759,,,1.7092,4.2908,0.8881,6.1119,1.7906,23.2094,0.2361,7.7638
山东省,济宁市,370800,2020,1915,80,,4.0,12.0,56.0,8.0,5.5787,74.4213,,,0.054,3.9459999999999997,2.0646,9.9354,2.5105,53.4895,0.9496,7.0504
山东省,济宁市,370800,2021,1670,44,,5.0,11.0,27.0,1.0,3.6603,40.3397,,,1.543,3.457,0.6074999999999999,10.3925,0.8182999999999999,26.1817,0.6915,0.3085
山东省,淄博市,370300,2011,109,4,,,,,4.0,0.006500000000000001,3.9935,,,,,,,,,0.006500000000000001,3.9935
山东省,淄博市,370300,2012,59,2,,,,,2.0,0.004999999999999999,1.995,,,,,,,,,0.004999999999999999,1.995
山东省,淄博市,370300,2013,67,3,,,,1.0,2.0,0.0081,2.9919000000000002,,,,,,,0.0034,0.9966,0.004699999999999999,1.9952999999999999
山东省,淄博市,370300,2014,78,6,,,1.0,5.0,,0.0838,5.9162,,,,,0.0108,0.9892,0.07300000000000001,4.927,,
山东省,淄博市,370300,2015,84,10,,3.0,3.0,2.0,2.0,0.8556999999999999,9.1443,,,0.6709999999999999,2.329,0.155,2.8449999999999998,0.0228,1.9771999999999998,0.0069,1.9931
山东省,淄博市,370300,2016,130,11,,1.0,1.0,9.0,,0.511,10.489,,,0.133,0.867,0.352,0.648,0.026,8.974,,
山东省,淄博市,370300,2017,138,14,,2.0,2.0,9.0,1.0,1.6124,12.3876,,,1.4291,0.5709000000000001,0.0764,1.9236,0.10160000000000001,8.8984,0.0053,0.9947
山东省,淄博市,370300,2018,269,16,,1.0,2.0,11.0,2.0,1.4136,14.5864,,,0.9969,0.0031,0.15689999999999998,1.8431,0.24730000000000002,10.7527,0.0125,1.9874999999999998
山东省,淄博市,370300,2019,707,46,,7.0,10.0,26.0,3.0,1.5814,44.4187,,,0.4387,6.5613,0.7572000000000001,9.2428,0.37989999999999996,25.6202,0.0056,2.9944
山东省,淄博市,370300,2020,1978,86,,2.0,16.0,66.0,2.0,4.2022,81.7978,,,0.0286,1.9714,1.0688,14.9312,3.1036,62.8964,0.0012,1.9988
山东省,淄博市,370300,2021,1822,70,2.0,1.0,10.0,54.0,3.0,6.8214,63.1786,1.9968,0.0032,0.0,1.0,2.3598,7.6402,2.3822,51.6178,0.0826,2.9173999999999998
山东省,滨州市,371600,2011,79,6,,,,,6.0,0.0964,5.9036,,,,,,,,,0.0964,5.9036
山东省,滨州市,371600,2012,104,4,,,,,4.0,1.6161,2.3839,,,,,,,,,1.6161,2.3839
山东省,滨州市,371600,2013,80,1,,,,,1.0,0.14,0.86,,,,,,,,,0.14,0.86
山东省,滨州市,371600,2014,175,16,,1.0,5.0,8.0,2.0,0.3579,15.642,,,0.031,0.969,0.0183,4.9817,0.1133,7.8866,0.1953,1.8047
山东省,滨州市,371600,2015,148,17,,3.0,3.0,9.0,2.0,0.8556,16.1444,,,0.0099,2.9901,0.0963,2.9037,0.3533,8.646700000000001,0.3961,1.6038999999999999
山东省,滨州市,371600,2016,135,13,,,,11.0,2.0,0.5089,12.4911,,,,,,,0.40909999999999996,10.5909,0.0998,1.9002
山东省,滨州市,371600,2017,119,10,,,3.0,6.0,1.0,0.8692,9.1308,,,,,0.3684,2.6316,0.5005,5.4995,0.0003,0.9997
山东省,滨州市,371600,2018,129,7,,1.0,1.0,3.0,2.0,0.1673,6.8327,,,0.0022,0.9978,0.0004,0.9996,0.161,2.839,0.0037,1.9963000000000002
山东省,滨州市,371600,2019,453,17,,3.0,5.0,8.0,1.0,1.7951,15.2049,,,0.8356,2.1644,0.036500000000000005,4.9635,0.913,7.087,0.01,0.99
山东省,滨州市,371600,2020,1282,60,2.0,4.0,14.0,40.0,,5.4181,54.5819,1.9696,0.0304,0.0252,3.9748,1.5662,12.4338,1.8571,38.1429,,
山东省,滨州市,371600,2021,1333,35,,,17.0,16.0,2.0,1.8124,33.187599999999996,,,,,0.4059,16.5941,1.3625,14.6375,0.044,1.956
山东省,潍坊市,370700,2011,210,9,,,,,9.0,0.7749,8.2251,,,,,,,,,0.7749,8.2251
山东省,潍坊市,370700,2012,185,8,,,,,8.0,0.2972,7.7029,,,,,,,,,0.2972,7.7029
山东省,潍坊市,370700,2013,207,13,,2.0,1.0,2.0,8.0,0.7946,12.205400000000001,,,0.0199,1.9801000000000002,0.0004,0.9996,0.15030000000000002,1.8497,0.624,7.376
山东省,潍坊市,370700,2014,172,6,,2.0,1.0,3.0,,0.5032,5.4968,,,0.18080000000000002,1.8192,0.1054,0.8946,0.217,2.783,,
山东省,潍坊市,370700,2015,232,17,1.0,,2.0,13.0,1.0,0.443,16.557,0.017,0.983,,,0.0921,1.9079000000000002,0.33330000000000004,12.6667,0.0006,0.9994
山东省,潍坊市,370700,2016,260,19,,2.0,4.0,13.0,,1.8082,17.1918,,,0.0693,1.9306999999999999,1.0871,2.9129,0.6517999999999999,12.3482,,
山东省,潍坊市,370700,2017,268,32,,3.0,8.0,20.0,1.0,2.4514,29.5486,,,0.107,2.893,0.1754,7.8246,1.9077,18.0923,0.2613,0.7387
山东省,潍坊市,370700,2018,716,40,,2.0,6.0,30.0,2.0,2.2572,37.7428,,,0.9621,1.0379,0.021500000000000002,5.9785,0.487,29.513,0.7866,1.2134
山东省,潍坊市,370700,2019,2316,128,2.0,5.0,27.0,82.0,12.0,9.9868,118.013,0.9662999999999999,1.0337,0.025900000000000003,4.9741,2.5284,24.4714,4.1082,77.8918,2.358,9.642
山东省,潍坊市,370700,2020,6449,254,2.0,4.0,38.0,186.0,24.0,19.8682,234.1318,1.9454,0.0546,1.3006,2.6994,1.8418,36.1582,12.0726,173.9274,2.7078,21.2922
山东省,潍坊市,370700,2021,6360,218,,12.0,29.0,168.0,9.0,14.2285,203.7715,,,0.6311,11.3689,2.3752,26.6248,10.6475,157.3525,0.5747,8.4253
山东省,烟台市,370600,2011,80,1,,,,,1.0,0.0024,0.9976,,,,,,,,,0.0024,0.9976
山东省,烟台市,370600,2012,72,1,,,,,1.0,0.8048,0.1952,,,,,,,,,0.8048,0.1952
山东省,烟台市,370600,2013,89,6,,,,2.0,4.0,0.2297,5.7703,,,,,,,0.0734,1.9266,0.1563,3.8437
山东省,烟台市,370600,2014,89,7,,,2.0,5.0,,0.20279999999999998,6.7972,,,,,0.0737,1.9263,0.1291,4.8709,,
山东省,烟台市,370600,2015,210,18,,2.0,2.0,13.0,1.0,0.2804,17.7196,,,0.083,1.917,0.061,1.939,0.074,12.926,0.0624,0.9376
山东省,烟台市,370600,2016,321,26,,4.0,6.0,16.0,,2.5745,23.4255,,,0.9396,3.0604,0.9689,5.0311,0.666,15.334,,
山东省,烟台市,370600,2017,289,19,,,7.0,11.0,1.0,1.8068,17.1932,,,,,1.3546,5.6454,0.4212,10.5788,0.031,0.969
山东省,烟台市,370600,2018,327,17,,1.0,2.0,14.0,,0.4595,16.5405,,,0.0119,0.9881,0.0009,1.9990999999999999,0.4467,13.5533,,
山东省,烟台市,370600,2019,952,42,,1.0,4.0,33.0,4.0,4.0537,37.9463,,,0.6136,0.3864,0.9075,3.0925000000000002,1.549,31.451,0.9836,3.0164
山东省,烟台市,370600,2020,2392,102,,6.0,14.0,72.0,10.0,4.3539,97.6459,,,1.0842,4.9158,0.6691999999999999,13.3308,2.5532000000000004,69.4466,0.0473,9.9527
山东省,烟台市,370600,2021,2453,86,,6.0,10.0,65.0,5.0,3.4492,82.5509,,,0.055600000000000004,5.9444,0.6868,9.3132,2.6877,62.3124,0.0191,4.9809
山东省,聊城市,371500,2011,98,3,,,,,3.0,0.38339999999999996,2.6166,,,,,,,,,0.38339999999999996,2.6166
山东省,聊城市,371500,2012,55,2,,,,,2.0,0.2645,1.7355,,,,,,,,,0.2645,1.7355
山东省,聊城市,371500,2013,96,4,,,,1.0,3.0,1.075,2.925,,,,,,,0.0625,0.9375,1.0125,1.9875
山东省,聊城市,371500,2014,116,6,,,5.0,1.0,,0.1868,5.8132,,,,,0.1868,4.8132,0.0,1.0,,
山东省,聊城市,371500,2015,124,5,,,2.0,3.0,,0.0415,4.9585,,,,,0.030799999999999998,1.9691999999999998,0.0107,2.9893,,
山东省,聊城市,371500,2016,150,8,,1.0,4.0,3.0,,0.22010000000000002,7.78,,,0.0443,0.9557,0.0053,3.9948,0.1705,2.8295,,
山东省,聊城市,371500,2017,101,5,,1.0,2.0,2.0,,0.1638,4.8362,,,0.0081,0.9919,0.1537,1.8463,0.002,1.9980000000000002,,
山东省,聊城市,371500,2018,146,8,,,4.0,4.0,,0.2471,7.7529,,,,,0.0288,3.9712,0.2183,3.7817,,
山东省,聊城市,371500,2019,445,24,,1.0,6.0,17.0,,3.9974000000000003,20.0026,,,0.1136,0.8864,0.31930000000000003,5.6807,3.5645000000000002,13.4355,,
山东省,聊城市,371500,2020,1750,56,,4.0,8.0,40.0,4.0,5.5885,50.4115,,,0.007,3.993,0.38,7.62,3.8350999999999997,36.1649,1.3663999999999998,2.6336000000000004
山东省,聊城市,371500,2021,1758,46,,1.0,12.0,27.0,6.0,1.5046,44.4954,,,0.0002,0.9998,0.3161999999999999,11.6838,0.8534,26.1466,0.3348,5.6652000000000005
山东省,菏泽市,371700,2011,172,9,,,,,9.0,2.3245999999999998,6.6754,,,,,,,,,2.3245999999999998,6.6754
山东省,菏泽市,371700,2012,210,11,,,,,11.0,0.32789999999999997,10.6721,,,,,,,,,0.32789999999999997,10.6721
山东省,菏泽市,371700,2013,228,4,,,,1.0,3.0,0.0762,3.9238,,,,,,,0.0731,0.9269,0.0031,2.9969
山东省,菏泽市,371700,2014,459,22,,8.0,3.0,10.0,1.0,3.848,18.152,,,3.1205,4.8795,0.0173,2.9827,0.7,9.3,0.0102,0.9898
山东省,菏泽市,371700,2015,450,25,,4.0,4.0,11.0,6.0,1.1743999999999999,23.8256,,,0.1374,3.8626,0.009,3.991,1.0141,9.9859,0.013900000000000001,5.9861
山东省,菏泽市,371700,2016,536,36,,4.0,10.0,18.0,4.0,3.0344,32.9656,,,1.9273,2.0727,1.017,8.983,0.0867,17.9133,0.0034000000000000002,3.9966
山东省,菏泽市,371700,2017,491,23,,,2.0,16.0,5.0,1.2035,21.7965,,,,,0.0091,1.9909,0.2605,15.7395,0.9339000000000001,4.0661000000000005
山东省,菏泽市,371700,2018,573,19,1.0,5.0,4.0,6.0,3.0,4.3629999999999995,14.637,0.9959,0.0041,1.3989,3.6010999999999997,1.3468,2.6532,0.0149,5.9851,0.6065,2.3935
山东省,菏泽市,371700,2019,1308,51,,3.0,12.0,35.0,1.0,1.1394,49.8606,,,0.6297,2.3703,0.0736,11.926400000000001,0.4324,34.5676,0.0037,0.9963
山东省,菏泽市,371700,2020,5226,160,2.0,2.0,34.0,88.0,34.0,10.578,149.422,1.9772,0.0228,0.0002,1.9998,1.137,32.863,3.2342000000000004,84.7658,4.2294,29.7706
山东省,菏泽市,371700,2021,5757,124,,7.0,25.0,80.0,12.0,4.2758,119.7244,,,0.0283,6.9717,0.6328,24.3672,1.8136999999999999,78.1865,1.8010000000000002,10.199
山东省,青岛市,370200,2011,422,18,,,,,18.0,1.482,16.518,,,,,,,,,1.482,16.518
山东省,青岛市,370200,2012,548,13,,,,,13.0,1.0347,11.965300000000001,,,,,,,,,1.0347,11.965300000000001
山东省,青岛市,370200,2013,799,40,1.0,2.0,3.0,13.0,21.0,3.0606,36.9394,0.82,0.18,0.3253,1.6747,0.1662,2.8338,0.9581999999999999,12.0418,0.7908999999999999,20.2091
山东省,青岛市,370200,2014,1053,75,,5.0,13.0,50.0,7.0,4.6229000000000005,70.3772,,,0.6107,4.3893,1.7958,11.2042,2.1149,47.8852,0.1015,6.8985
山东省,青岛市,370200,2015,1397,95,,8.0,21.0,56.0,10.0,5.3686,89.6313,,,1.2668,6.7332,1.5613,19.4387,1.4153,54.5846,1.1252,8.8748
山东省,青岛市,370200,2016,2238,177,1.0,9.0,38.0,112.0,17.0,15.9561,161.0439,0.5184,0.4816,1.1522999999999999,7.8477,3.4122,34.5878,7.4348,104.5652,3.4384,13.5616
山东省,青岛市,370200,2017,2231,157,,9.0,31.0,106.0,11.0,17.0507,139.9495,,,2.6008999999999998,6.3991,5.1327,25.8673,7.5662,98.434,1.7509000000000001,9.2491
山东省,青岛市,370200,2018,2905,164,2.0,13.0,28.0,114.0,7.0,14.9933,149.0067,0.9924000000000001,1.0076,1.8417000000000001,11.1583,1.9916,26.0084,8.4201,105.5799,1.7475,5.2525
山东省,青岛市,370200,2019,5307,334,3.0,19.0,59.0,232.0,21.0,29.1863,304.8137,1.9645000000000001,1.0354999999999999,5.0094,13.9906,3.894,55.1061,14.73,217.2699,3.5884,17.4116
山东省,青岛市,370200,2020,13154,713,4.0,24.0,126.0,517.0,42.0,38.2538,674.7462,1.9898,2.0102,6.2576,17.7424,7.6251,118.3749,16.6651,500.3349,5.716200000000001,36.2838
山东省,青岛市,370200,2021,11351,647,8.0,17.0,125.0,467.0,30.0,50.3235,596.6764000000001,6.5132,1.4868,3.0067,13.9933,10.015,114.9852,28.3145,438.6852,2.4741,27.5259
山西省,临汾市,141000,2011,99,3,,,,,3.0,0.0008,2.9992,,,,,,,,,0.0008,2.9992
山西省,临汾市,141000,2012,120,2,,,,,2.0,0.7977000000000001,1.2023,,,,,,,,,0.7977000000000001,1.2023
山西省,临汾市,141000,2013,124,1,,,1.0,,,0.0148,0.9852,,,,,0.0148,0.9852,,,,
山西省,临汾市,141000,2014,171,13,,1.0,4.0,7.0,1.0,1.5602,11.4398,,,0.1521,0.8479,0.3715,3.6285,1.0362,5.9638,0.0004,0.9996
山西省,临汾市,141000,2015,163,14,,2.0,6.0,6.0,,0.0497,13.9503,,,0.0189,1.9811,0.026000000000000002,5.974,0.0048000000000000004,5.9952000000000005,,
山西省,临汾市,141000,2016,251,20,,4.0,8.0,8.0,,1.4393,18.5607,,,0.6144000000000001,3.3856,0.0668,7.9332,0.7581,7.2419,,
山西省,临汾市,141000,2017,168,21,,4.0,8.0,8.0,1.0,1.4927,19.5073,,,0.8086,3.1914,0.6352,7.3648,0.027800000000000002,7.9722,0.0211,0.9789
山西省,临汾市,141000,2018,250,17,,1.0,4.0,10.0,2.0,1.4455,15.5545,,,0.9254,0.0746,0.0132,3.9868,0.5065999999999999,9.4934,0.00030000000000000003,1.9997
山西省,临汾市,141000,2019,452,18,,2.0,4.0,7.0,5.0,1.0763,16.9237,,,0.7848,1.2151999999999998,0.0199,3.9801,0.036000000000000004,6.9639999999999995,0.2356,4.7644
山西省,临汾市,141000,2020,1728,96,,6.0,30.0,52.0,8.0,6.9048,89.0952,,,2.6836,3.3164000000000002,0.222,29.778000000000002,3.9438,48.056200000000004,0.055400000000000005,7.9446
山西省,临汾市,141000,2021,3194,99,2.0,1.0,19.0,74.0,3.0,8.3009,90.6991,1.7552,0.2448,0.0018,0.9982,0.7454000000000001,18.2546,5.7686,68.2314,0.0299,2.9701
山西省,临汾市,141000,2022,296,5,,,2.0,3.0,,0.233,4.767,,,,,0.08850000000000001,1.9115,0.14450000000000002,2.8555,,
山西省,吕梁市,141100,2011,79,3,,,,,3.0,0.4344,2.5656,,,,,,,,,0.4344,2.5656
山西省,吕梁市,141100,2012,55,1,,,,,1.0,0.0005,0.9995,,,,,,,,,0.0005,0.9995
山西省,吕梁市,141100,2013,59,2,,,,,2.0,0.0235,1.9765,,,,,,,,,0.0235,1.9765
山西省,吕梁市,141100,2014,109,7,,3.0,3.0,1.0,,0.5406,6.4594000000000005,,,0.5321999999999999,2.4678,0.0056,2.9943999999999997,0.0028,0.9972,,
山西省,吕梁市,141100,2015,115,5,,1.0,1.0,3.0,,0.5529000000000001,4.4471,,,0.0164,0.9836,0.0008,0.9992,0.5357000000000001,2.4643,,
山西省,吕梁市,141100,2016,139,6,,,2.0,2.0,2.0,0.1976,5.8024000000000004,,,,,0.0041,1.9959,0.0055,1.9945,0.188,1.8119999999999998
山西省,吕梁市,141100,2017,138,4,,,,3.0,1.0,0.05140000000000001,3.9486,,,,,,,0.0087,2.9913,0.0427,0.9573
山西省,吕梁市,141100,2018,266,14,,3.0,5.0,4.0,2.0,3.0459,10.9541,,,0.9470000000000001,2.053,1.0522,3.9478,0.0029,3.9971,1.0438,0.9561999999999999
山西省,吕梁市,141100,2019,627,19,,2.0,3.0,10.0,4.0,3.0098,15.9902,,,0.381,1.619,0.0198,2.9802,1.2205,8.7795,1.3885,2.6115
山西省,吕梁市,141100,2020,2268,84,,,16.0,62.0,6.0,2.9766,81.0234,,,,,1.441,14.559,1.1008,60.8992,0.4348,5.5652
山西省,吕梁市,141100,2021,1744,66,,,17.0,46.0,3.0,7.7619,58.2381,,,,,3.8944,13.105599999999999,3.8333,42.1667,0.034199999999999994,2.9657999999999998
山西省,吕梁市,141100,2022,211,4,1.0,,2.0,1.0,,0.46630000000000005,3.5337,0.4141,0.5859,,,0.049699999999999994,1.9503,0.0025,0.9975,,
山西省,大同市,140200,2011,157,11,,,,,11.0,1.0647,9.9353,,,,,,,,,1.0647,9.9353
山西省,大同市,140200,2012,82,1,,,,,1.0,0.5235,0.4765,,,,,,,,,0.5235,0.4765
山西省,大同市,140200,2013,119,5,,1.0,,1.0,3.0,0.077,4.923,,,0.0689,0.9311,,,0.0049,0.9951,0.0032,2.9968
山西省,大同市,140200,2014,230,7,,,2.0,4.0,1.0,0.9488,6.0512,,,,,0.1482,1.8518,0.14049999999999999,3.8595,0.6601,0.3399
山西省,大同市,140200,2015,305,10,,2.0,1.0,7.0,,1.8954,8.1046,,,1.1256,0.8744,0.0025,0.9975,0.7673,6.2326999999999995,,
山西省,大同市,140200,2016,545,15,1.0,1.0,3.0,10.0,,2.2281999999999997,12.7718,0.945,0.055,0.0155,0.9845,0.9492,2.0508,0.3185,9.6815,,
山西省,大同市,140200,2017,353,12,,2.0,1.0,7.0,2.0,4.0057,7.9943,,,1.0227,0.9773000000000001,0.3822,0.6178,0.629,6.371,1.9718,0.028199999999999996
山西省,大同市,140200,2018,530,32,,1.0,7.0,22.0,2.0,1.6723999999999999,30.3276,,,0.0146,0.9854,0.8256,6.1744,0.8288,21.1712,0.0034000000000000002,1.9966
山西省,大同市,140200,2019,1003,50,,6.0,14.0,29.0,1.0,4.1821,45.8179,,,2.3164,3.6836,0.9234,13.0766,0.9394,28.0606,0.0029,0.9971
山西省,大同市,140200,2020,2868,98,,12.0,12.0,68.0,6.0,5.4837,92.5163,,,1.8900000000000001,10.11,0.0772,11.9228,3.3791,64.6209,0.1374,5.8626000000000005
山西省,大同市,140200,2021,1961,53,,1.0,17.0,35.0,,3.8541,49.1459,,,0.1126,0.8874,1.8176999999999999,15.1823,1.9238,33.0762,,
山西省,大同市,140200,2022,121,1,,,1.0,,,0.008,0.992,,,,,0.008,0.992,,,,
山西省,太原市,140100,2011,295,8,,,,,8.0,0.8777999999999999,7.1222,,,,,,,,,0.8777999999999999,7.1222
山西省,太原市,140100,2012,393,10,,,,,10.0,1.3834,8.6166,,,,,,,,,1.3834,8.6166
山西省,太原市,140100,2013,426,8,1.0,1.0,,1.0,5.0,1.6878,6.3122,0.9569,0.0431,0.5369,0.4631,,,0.0412,0.9588,0.15280000000000002,4.8472
山西省,太原市,140100,2014,456,14,,2.0,1.0,8.0,3.0,1.4427,12.5573,,,0.0892,1.9108,0.017,0.983,0.1637,7.8363,1.1728,1.8272000000000002
山西省,太原市,140100,2015,831,33,,7.0,6.0,17.0,3.0,4.0508,28.9493,,,2.1238,4.8762,0.1002,5.8998,1.1667,15.833400000000001,0.6601,2.3399
山西省,太原市,140100,2016,1282,58,,4.0,15.0,32.0,7.0,4.7206,53.2794,,,0.0208,3.9792,1.2901,13.7099,1.6171,30.3829,1.7926,5.2074
山西省,太原市,140100,2017,1462,64,1.0,1.0,13.0,42.0,7.0,3.8891,60.1109,0.9981,0.0019,0.0978,0.9022,0.7508,12.2492,1.4205,40.5795,0.6219,6.3781
山西省,太原市,140100,2018,6257,206,1.0,23.0,45.0,128.0,9.0,14.095600000000001,191.9044,0.0836,0.9164,3.5564,19.4436,5.3959,39.6041,4.4906,123.5094,0.5691,8.4309
山西省,太原市,140100,2019,10992,331,1.0,37.0,73.0,198.0,22.0,33.8821,297.1178,0.9594,0.0406,9.1329,27.8671,5.4604,67.53960000000001,16.6145,181.3854,1.7149,20.2851
山西省,太原市,140100,2020,15085,560,2.0,18.0,96.0,384.0,60.0,53.6289,506.3715,1.9664,0.0336,4.9208,13.0794,9.8285,86.1717,31.0354,352.9646,5.8778,54.1222
山西省,太原市,140100,2021,21786,812,4.0,36.0,152.0,578.0,42.0,60.3719,751.6279,1.9778,2.0222,7.5963,28.4037,10.1592,141.8408,35.9819,542.0179,4.6567,37.3433
山西省,太原市,140100,2022,1235,27,,3.0,6.0,14.0,4.0,1.1898,25.810200000000002,,,0.0516,2.9484000000000004,0.3069,5.6931,0.7708,13.2292,0.0605,3.9395
山西省,忻州市,140900,2013,63,2,,,,2.0,,0.0219,1.9781,,,,,,,0.0219,1.9781,,
山西省,忻州市,140900,2014,140,8,,1.0,4.0,3.0,,2.1416,5.8584,,,0.0387,0.9613,2.0941,1.9059,0.0088,2.9912,,
山西省,忻州市,140900,2015,261,10,,2.0,4.0,3.0,1.0,1.1849,8.8151,,,0.2349,1.7651,0.8805000000000001,3.1195,0.061,2.939,0.0085,0.9915
山西省,忻州市,140900,2016,299,17,,3.0,3.0,11.0,,0.7418,16.2582,,,0.0192,2.9808,0.13970000000000002,2.8603,0.5829,10.4171,,
山西省,忻州市,140900,2017,192,9,,,2.0,6.0,1.0,1.1507,7.8493,,,,,0.21300000000000002,1.787,0.0466,5.9534,0.8911,0.1089
山西省,忻州市,140900,2018,237,10,,1.0,2.0,7.0,,0.22139999999999999,9.7786,,,0.0697,0.9303,0.0374,1.9626000000000001,0.11430000000000001,6.8857,,
山西省,忻州市,140900,2019,490,23,,3.0,8.0,10.0,2.0,2.6583,20.3417,,,0.16720000000000002,2.8327999999999998,1.1382,6.861800000000001,0.5635,9.4365,0.7894,1.2106
山西省,忻州市,140900,2020,1236,42,,2.0,6.0,26.0,8.0,2.9676,39.0324,,,1.001,0.9989999999999999,0.10400000000000001,5.896,0.4247,25.575300000000002,1.4379,6.5621
山西省,忻州市,140900,2021,1055,42,2.0,2.0,8.0,23.0,7.0,3.2024,38.7976,0.1568,1.8432,0.509,1.491,0.9143,7.0857,1.5034,21.4966,0.1189,6.8811
山西省,忻州市,140900,2022,97,2,,,1.0,1.0,,0.0106,1.9893999999999998,,,,,0.007,0.993,0.0036,0.9964,,
山西省,晋中市,140700,2011,53,2,,,,,2.0,0.0026,1.9973999999999998,,,,,,,,,0.0026,1.9973999999999998
山西省,晋中市,140700,2012,44,2,,,,,2.0,0.9288,1.0712,,,,,,,,,0.9288,1.0712
山西省,晋中市,140700,2013,64,5,,1.0,1.0,2.0,1.0,0.1083,4.8917,,,0.103,0.897,0.0002,0.9998,0.0032,1.9968,0.0019,0.9981
山西省,晋中市,140700,2014,91,3,,,2.0,1.0,,0.1637,2.8363,,,,,0.0594,1.9405999999999999,0.1043,0.8957,,
山西省,晋中市,140700,2015,142,3,,,1.0,2.0,,0.0056,2.9944,,,,,0.0025,0.9975,0.0031,1.9969000000000001,,
山西省,晋中市,140700,2016,231,14,,3.0,1.0,9.0,1.0,2.3152,11.6848,,,1.8246,1.1754,0.0021,0.9979,0.2913,8.7087,0.1972,0.8028
山西省,晋中市,140700,2017,159,10,,1.0,1.0,8.0,,0.3138,9.6862,,,0.0896,0.9104,0.1169,0.8831,0.1073,7.8927,,
山西省,晋中市,140700,2018,360,18,,1.0,3.0,13.0,1.0,0.7600000000000001,17.240000000000002,,,0.0093,0.9907,0.0656,2.9344,0.6756,12.3244,0.0095,0.9905
山西省,晋中市,140700,2019,968,42,,8.0,8.0,22.0,4.0,3.7395,38.2605,,,1.5379,6.4621,1.0148,6.9852,0.40499999999999997,21.595,0.7818,3.2182
山西省,晋中市,140700,2020,2883,80,,6.0,20.0,36.0,18.0,4.4639999999999995,75.536,,,0.3938,5.6062,2.3684,17.6316,1.413,34.587,0.2888,17.7112
山西省,晋中市,140700,2021,2887,101,2.0,8.0,24.0,61.0,6.0,7.1537,93.8463,1.1896,0.8104,1.9796,6.0204,0.7092,23.2908,3.1965,57.8035,0.0788,5.9212
山西省,晋中市,140700,2022,201,4,,,2.0,2.0,,0.8613000000000001,3.1387,,,,,0.7832,1.2168,0.0781,1.9219,,
山西省,晋城市,140500,2011,39,2,,,,,2.0,0.8415999999999999,1.1584,,,,,,,,,0.8415999999999999,1.1584
山西省,晋城市,140500,2013,26,1,,1.0,,,,0.0003,0.9997,,,0.0003,0.9997,,,,,,
